用户ID,movie_id,评分
2967,17194,4
2968,11112,2
2974,11680,4
2976,5558,4
267,9983,4
385,11206,4
2989,992,4
1930,22675,4
2996,7803,4
2997,18833,4
476,20510,4
2998,6360,4
3002,898,2
3004,14389,4
1088,14826,4
3018,5778,4
3021,13276,4
2085,10514,4
3023,14326,2
1259,10549,2
3025,545,4
3026,6129,4
3028,1884,4
274,2793,4
3036,1883,4
3038,17708,4
378,4787,2
3039,17888,2
3040,4396,4
3056,5597,4
3057,6429,4
1484,4310,10
755,18809,10
3065,3629,10
514,18384,10
504,13694,10
1582,5339,10
3068,375,8
3069,6506,8
555,19140,10
318,3103,8
3070,14780,10
3074,16731,8
3075,17183,8
3076,13820,8
3077,3858,8
3078,13761,10
192,16955,10
1479,13540,8
503,15744,10
3081,439,8
3082,22650,8
3083,21979,10
2168,4909,10
515,15071,8
688,10848,10
3085,5452,10
3086,1080,8
3087,10614,10
3092,5137,8
3093,22426,10
3095,10358,10
516,8842,10
3098,16244,8
3100,9642,10
542,22959,10
2177,543,10
2410,20517,10
3103,3958,8
3104,1310,10
3107,11412,10
3108,13155,10
8,1119,10
572,12158,8
3109,14967,8
3110,1690,8
517,20748,10
3111,1325,10
3112,1147,8
536,7194,8
3114,271,10
3116,18133,10
1575,22198,8
1503,15191,8
1570,559,8
12,8473,8
1554,15559,8
3118,11075,10
3119,22918,8
1564,8028,10
3120,19121,8
3121,15738,8
3122,21520,8
502,10534,8
3125,1315,8
3126,19999,8
3127,12817,10
3128,20358,8
1627,3639,8
2234,21593,8
3131,446,8
590,16503,10
2207,11481,8
512,5667,8
3134,2699,8
1665,5928,10
689,1643,10
126,12021,10
2172,16998,10
3135,10987,10
3136,11528,8
3137,19120,8
3138,4540,10
1547,19560,8
3139,22250,8
525,17833,10
3141,15993,10
1000,19418,8
3142,9151,8
3143,9173,8
3144,8101,10
3145,8282,10
3147,15049,8
3148,1195,10
3149,8590,10
3150,19979,10
3151,12507,8
3152,11077,8
3153,9408,10
475,21347,10
3154,21655,8
3155,15370,8
3156,15188,10
3157,8453,8
3158,1980,8
3159,8388,10
3160,19683,8
3161,5332,8
3162,19456,10
3163,1847,10
3164,13197,8
3165,7114,8
3166,15290,10
3169,7330,10
1648,9539,10
3170,7433,10
1655,18230,8
3172,10798,10
3173,1885,10
3174,17068,10
3175,22070,10
3176,10256,8
3178,4592,10
3179,7521,8
3180,22760,10
3182,6347,8
3183,9225,8
2173,12587,8
3184,5458,10
3185,17101,8
3186,20709,8
890,8232,10
3187,10359,8
92,398,8
3188,19683,8
3189,1921,8
3191,4069,8
3192,1070,10
3193,3788,8
3194,5375,10
3196,8429,8
3197,13393,8
3198,215,8
1646,20565,8
775,1287,10
2181,5868,10
2932,12198,8
1658,4278,8
3201,5143,8
3202,682,8
241,21468,8
3203,8439,8
3204,9343,10
3205,12171,10
3206,6573,10
3207,3566,8
3210,8202,10
3213,1380,8
974,17394,10
3214,10603,8
807,11951,10
3215,2867,8
2185,10448,10
3216,3434,10
3217,7294,10
3218,185,8
3219,19688,8
3220,2005,8
889,1429,8
3221,12896,8
3222,20816,8
3223,17448,8
3224,13419,10
3225,17837,8
3226,12739,8
3228,21353,8
3229,14859,8
3230,17361,10
1168,17841,8
3232,8689,10
174,14425,8
3236,17845,10
3237,17230,8
2219,5547,10
3238,20110,8
796,21396,8
3239,5105,10
2184,21688,8
3240,7799,10
3241,13523,10
3242,21143,8
1561,3350,8
3243,14153,10
1654,15019,8
3244,2435,10
610,9444,8
3245,20300,8
3246,13903,8
3247,924,8
724,18157,10
3248,9622,8
3249,47,10
3250,2192,10
3251,2640,10
3254,5133,8
3256,10620,8
3257,14825,8
3259,22704,8
3260,7184,8
3261,1837,8
3262,10502,10
3263,3322,10
1030,10151,8
3264,5404,10
697,1779,8
3266,2399,8
3267,12354,10
3268,21485,8
3269,22538,8
3271,6718,8
3272,4874,8
3274,20310,10
1808,2579,8
876,18856,10
3275,8278,8
3276,19870,8
3277,8300,10
3278,11,8
3279,7018,10
3280,18998,8
3281,8839,8
3282,5273,10
3283,19446,10
3284,6541,8
3285,15610,10
3287,22400,8
3288,8780,8
3289,20478,8
3291,17544,8
3292,10984,10
3293,2883,8
3294,7129,8
3295,19975,10
1601,14359,8
1535,22095,10
3296,4285,8
3297,19837,8
3298,7636,8
3300,22,10
3301,20432,10
3303,14150,8
3304,13884,10
3305,11381,10
3306,19199,8
3307,5943,8
3308,6574,8
3309,20107,10
3312,7046,10
3313,955,8
3314,16828,8
3316,6355,10
3317,17305,10
3318,5147,8
3319,15671,8
3320,2679,10
826,1686,10
1739,12199,10
3323,10319,8
3324,9267,8
3325,3158,10
2232,2126,8
237,22702,8
3328,13832,10
3329,3590,8
3330,7986,10
3331,5206,10
2198,18078,10
3332,15253,8
3333,18406,8
3334,7124,10
3336,15302,10
3337,22355,10
3338,16974,8
3339,10700,10
3340,21829,8
3341,10500,8
3342,20108,8
1789,19560,8
3345,20853,10
3347,22875,8
909,16465,8
3348,3646,8
3349,20138,8
3352,5355,8
3354,18625,10
3356,12545,8
3357,13706,8
3359,5629,8
3360,20737,8
42,11547,8
3361,4130,8
3362,16136,8
3363,18055,10
786,4657,8
3364,19251,10
3365,20374,10
3366,6331,10
3367,17284,8
3370,1827,8
582,11763,8
3371,14859,10
3372,18422,8
2203,12302,8
3373,6165,8
3374,18077,10
3376,17689,10
3377,15497,8
2210,22042,10
3382,1953,8
3385,10815,8
3386,10301,8
617,12392,8
2299,9240,8
3390,7959,10
3391,8645,8
3392,19306,8
3393,18603,10
3394,16875,8
637,22264,10
3395,341,8
3396,5636,10
3398,18490,10
3399,14727,10
3400,21825,10
3401,9602,8
3402,13489,8
3404,19639,8
3405,13070,10
3407,17519,8
3408,6718,10
3409,15183,8
790,21436,10
3410,22679,10
3413,3527,8
3414,8932,8
3416,22960,10
3417,18984,8
3419,9830,8
3421,6315,8
2064,17526,10
3422,6141,8
3424,15432,10
3425,15613,10
3426,10532,8
3427,1607,8
3430,11261,10
3431,5944,10
3432,19610,10
3434,16376,10
3435,7875,10
3437,14691,10
612,13159,8
3439,2583,8
2039,1360,8
3440,4280,10
3443,12491,8
3445,20020,8
2243,3811,8
3447,19749,10
3449,11235,8
3450,14061,8
3451,2717,8
3452,15064,8
2308,4806,10
3457,2239,10
1656,20754,8
3458,18706,10
2241,21088,10
3460,12948,8
3461,18138,10
3463,5788,10
3464,1845,10
594,123,8
1752,12098,8
2212,6200,8
3465,20644,10
3467,2164,10
3468,18307,4
529,3945,4
168,11628,4
609,5083,2
3471,18418,4
1040,14214,4
3472,7029,4
3262,7825,4
3473,2883,2
3476,22719,4
3480,3305,4
3482,583,2
1779,10259,4
3484,3309,4
3485,15694,4
3486,14255,4
3487,22613,4
2241,2256,4
3488,11121,4
3489,15692,2
3490,10488,4
2630,14926,2
3492,18267,2
3494,6393,4
376,10953,4
3496,669,2
3499,17659,4
3500,12925,2
14,19792,2
3504,11230,2
3505,20225,4
3506,21286,4
585,19362,4
3508,6915,2
3510,9066,4
3514,14067,4
3522,11392,2
296,13504,4
3524,2270,4
3525,1803,4
3528,13941,2
3530,22048,2
999,198,4
51,6726,4
3534,8916,2
1576,18402,4
3457,20836,4
3539,7926,4
1935,14166,4
716,11994,4
3543,7690,4
1825,832,4
3545,20495,2
3547,19555,4
3549,504,4
3550,21536,4
3555,15012,2
3556,798,2
5,10217,2
3559,16085,4
77,3155,4
3561,7523,4
3562,2146,4
1902,8633,4
3565,8299,4
3566,1535,4
3568,4795,4
3569,8786,4
3570,20595,2
3574,15276,4
2224,13546,4
3582,12832,4
3584,11787,10
3585,13576,4
3586,2829,2
3588,131,4
1023,22822,4
3593,7018,4
3595,19789,2
3596,19900,2
3598,6856,4
3606,17304,4
3616,10789,4
3172,17675,2
3618,9531,4
3620,16731,4
3621,16769,4
3622,1226,4
999,9356,2
3626,17858,4
2719,4987,2
3627,20932,4
3629,16252,4
3631,21970,4
3636,11019,4
3639,2209,2
3640,8090,4
3216,5907,4
3646,21871,4
3650,7670,4
3651,21299,4
1320,2299,4
3659,21794,2
1961,12512,4
3661,7140,4
3663,16449,4
3666,14798,4
3671,14621,4
3675,22157,2
2306,1,2
3683,7151,4
3688,3852,4
3690,6,4
3696,10386,6
3700,3760,4
3702,8722,4
3707,20980,2
3708,12815,2
3714,16448,4
3716,11010,4
3723,10685,4
3724,21027,4
462,12640,2
3452,22603,4
3732,21086,4
3734,10271,4
3738,8820,4
2506,25,4
3742,19496,2
3750,20400,2
3751,14752,4
3753,18781,2
3756,11472,2
3772,9217,4
1166,1599,4
3778,13777,6
1902,2444,2
3779,5928,2
1252,1505,2
3783,10603,2
3784,8571,2
3788,21344,4
3789,1814,4
3790,2957,4
3791,1086,2
3805,3268,2
1138,5975,4
3856,3237,4
2020,18630,4
492,22300,2
3866,11142,2
3868,1467,4
3871,15472,2
3874,6345,4
3875,22735,2
3878,20987,4
3880,13032,4
3881,1578,2
3884,11372,2
3890,8349,2
3895,15259,2
3898,15147,4
1206,14218,4
3905,18055,4
3910,4580,4
3913,18488,2
3914,9185,4
1479,13928,10
624,5333,8
2736,1418,10
3077,18512,10
1495,19607,10
3923,2150,10
519,11848,8
3926,2665,8
3110,5862,10
3927,15135,8
3082,2227,8
1582,7687,10
3929,2140,10
581,10065,10
536,1695,10
3930,9758,8
3931,6688,10
3932,11765,10
3933,12542,10
3935,8871,8
531,2734,8
539,22290,8
505,22639,10
3936,14444,10
3938,2965,8
3940,11217,8
2862,9778,10
3074,6147,8
3941,16628,10
1515,10547,8
555,6760,10
3122,15139,10
3942,21253,8
1606,11086,10
3943,10186,8
853,14512,10
3944,21905,10
2234,3268,8
3945,21176,10
549,18077,8
3947,18129,10
596,1021,10
3948,21100,8
1655,18234,10
43,21785,8
2168,7482,10
3949,14171,10
3950,13010,10
3154,4439,10
2237,16746,8
1478,16644,10
516,1621,10
3952,9479,10
3953,1268,10
3954,18784,10
1547,5276,10
3261,15430,10
557,21570,8
590,9728,8
316,10137,10
3955,20225,8
3956,15314,8
3957,8203,10
1587,13651,10
924,7706,10
3958,9501,10
3085,13464,10
554,16219,8
3961,17997,10
755,9662,8
3962,9544,10
3291,12001,8
3963,21035,8
3964,11241,8
3965,4178,10
3966,13716,10
3,19887,8
3967,23025,8
1915,17012,10
967,15555,10
3968,7288,8
3969,21,10
730,1605,10
92,14735,8
3970,19446,10
535,16689,10
3971,16949,8
3075,2234,8
3972,17337,10
3974,1856,10
3975,3008,8
3976,18651,10
3977,16380,8
3979,10734,8
3134,20796,8
3982,18311,8
3985,14888,10
3986,15590,8
3988,11915,10
3990,10410,10
2192,5880,8
3991,9858,8
3992,15748,10
520,13228,10
3994,3860,10
2228,4120,10
318,10654,8
3996,19346,8
3997,3389,8
4000,13777,10
3103,17584,10
4001,18088,10
4002,13969,10
4003,3782,10
2410,4899,10
4004,12578,8
508,5701,10
4005,530,10
1603,14227,10
4006,10249,8
4009,17594,10
4010,22232,10
4011,9251,8
1484,5825,8
4012,21551,10
1021,2579,8
2289,14166,10
4013,21921,10
2177,3467,10
1682,6888,8
4014,7830,10
4015,11284,10
4016,15867,8
2172,10738,8
502,8428,8
821,2167,10
1552,8566,10
1849,13937,10
4017,14387,10
4018,22505,8
4019,15423,10
4020,21164,10
1580,18399,10
50,18199,8
4021,356,10
4022,5938,10
19,13097,8
653,12211,10
4026,9456,8
635,4090,8
4027,3684,10
4028,4396,10
4029,9687,10
611,18004,8
4030,2248,8
2174,13827,8
1665,8961,8
4032,16609,10
2581,4790,8
1564,2567,10
4034,18538,8
4035,18128,10
4036,12151,8
156,2096,8
4037,21954,10
4039,3200,10
3213,12285,10
4041,18323,8
3093,8722,8
4043,9064,10
1529,4605,8
688,2535,8
4044,11570,10
4045,11807,10
4047,10472,8
4049,15746,10
4051,6033,10
48,16347,10
1845,19865,10
1705,13557,10
4052,13971,8
4053,21959,8
4054,790,10
743,10493,10
1496,2116,8
4056,19061,10
11,7220,8
4057,16795,10
552,21673,10
1625,13515,8
4059,12180,10
1000,22937,10
1669,247,8
4061,5854,10
4063,17261,8
1837,22910,10
4064,6897,8
4066,2347,10
564,18369,10
4068,6744,8
4069,6996,8
4071,1917,10
4074,2449,10
4076,12615,10
4078,22686,10
1008,17738,8
1703,5734,8
4079,15732,8
4080,1741,10
4081,21815,10
2721,3764,8
692,5983,10
4083,17358,10
2896,20663,10
1724,9459,10
612,16386,8
4085,6795,10
526,14990,8
4087,21890,8
4088,11278,8
4089,7885,10
4091,6570,8
4092,6538,10
4093,366,10
4095,3125,8
4097,9933,10
4100,9862,10
3316,285,10
4101,12135,10
1539,22543,8
8,14158,10
824,15981,8
4104,21166,10
4105,10978,10
512,22287,8
2482,12135,8
684,18093,8
4107,5114,10
4108,20227,10
4110,17906,8
1762,13572,8
504,8634,8
1885,5841,8
4112,6829,8
4113,6105,8
4115,17437,8
1711,7356,8
1503,21949,10
1684,7483,10
4119,8534,8
4120,18194,8
121,20104,8
4122,20039,8
673,15771,8
3128,5349,8
2233,22001,8
4125,7448,10
4126,10114,10
4127,17245,10
4128,5897,8
4130,18744,10
4131,20155,10
4132,9925,10
1542,5576,10
956,14546,8
724,21061,8
1818,20388,10
4138,11217,10
4140,2600,10
2207,1641,10
4142,5961,8
4144,13337,8
4147,16388,10
1889,4083,10
4154,17934,10
4156,1939,10
545,4247,8
4157,2137,10
4158,18151,10
4160,13925,8
625,8673,10
4162,19969,10
4164,5300,10
4165,13452,8
4167,8430,10
4168,2791,10
4172,10176,10
1525,3163,8
28,22523,8
631,9577,8
4177,10026,8
4181,3105,8
4184,19735,10
3158,7424,8
4185,8941,8
4186,7432,10
428,11663,10
4187,2805,10
4188,19601,10
4192,22069,8
1803,13718,10
678,9897,10
4194,18723,10
4196,8461,8
4202,7999,8
621,16026,10
3118,13568,10
4207,3848,8
4208,3814,8
4210,14091,10
4213,9598,8
2265,2794,10
1518,10804,10
4217,548,10
4219,13927,8
4220,213,8
129,1165,10
4222,18372,8
4227,14461,10
4229,20710,10
4230,18035,10
4231,18263,10
4233,12502,10
1610,9632,8
4235,20685,10
1526,19835,8
1630,8840,10
893,2562,8
4240,14200,8
4242,20076,8
4243,15817,8
4244,15168,8
4245,7025,10
4246,14499,8
4247,12255,8
795,22535,10
3135,10492,8
1695,7307,8
4256,6845,10
594,18402,8
2411,8732,10
2919,1893,8
4258,16793,10
4260,11909,10
4261,15077,10
4262,643,8
579,5352,10
4264,11775,8
10,10885,4
4269,467,4
635,17432,4
1661,14851,4
50,22996,4
629,7264,4
1853,6989,4
4273,6059,4
1004,12897,2
3219,13356,4
4274,16624,4
4275,5141,4
56,8249,4
4276,10786,4
4278,5926,2
4279,16287,4
4280,17459,4
108,1608,4
4282,5507,4
4283,5223,4
3570,454,4
4284,492,4
4285,10689,4
4286,15298,4
4287,11928,4
4289,11192,2
4290,6373,4
2295,13636,4
4292,8764,4
4294,5777,2
1037,16384,4
4295,15217,4
38,7000,4
4297,22077,4
4299,16310,4
1044,6267,2
4300,6223,4
191,8126,2
4302,749,4
182,10121,4
1049,1106,4
4305,12334,4
4306,19239,4
4307,6602,4
3155,21098,4
4309,1628,4
4310,13077,2
3620,19966,2
462,4263,4
4313,20300,2
4314,4566,4
238,19774,4
4317,22519,4
4318,22329,4
4319,12468,4
4320,5152,4
4322,18776,4
4323,19561,4
3192,13043,4
4325,2297,4
4328,16116,4
4329,8820,4
4332,15774,4
4334,6638,4
4338,13650,2
4340,3140,4
4341,20261,4
4342,8690,4
4345,19526,4
4348,8875,2
4350,13383,4
4351,14414,4
4353,20973,4
511,20945,4
4361,16242,2
4365,2164,2
313,13417,2
4366,21566,4
4367,20856,4
4368,4181,4
4372,10403,4
3871,13122,4
4375,1276,4
4376,11965,4
4377,3676,4
1109,18862,4
4381,10772,4
4382,21437,4
1611,15416,4
4388,605,4
4396,1448,4
4397,14508,4
4399,3352,4
4401,12049,4
2857,10287,4
4405,22721,2
3508,11564,4
4406,7119,4
4411,1791,4
4412,3114,4
1145,9094,4
4413,3054,4
4420,7733,4
4425,16954,4
4426,3409,4
4431,20394,4
4432,18677,4
4433,6667,2
4434,19861,4
4436,4808,2
4439,21476,4
85,101,4
4441,17384,4
4442,12980,4
4444,13552,4
870,2498,2
1185,19519,4
4446,16337,4
4454,20933,4
4457,4144,4
4458,11815,4
3159,14831,2
4011,8422,4
474,20645,4
4464,11444,4
4465,6665,2
4466,17385,4
4468,11703,4
4469,830,4
4470,8769,4
4473,12110,4
3396,17983,4
4475,4420,4
4476,1286,2
4477,20225,2
4478,18105,4
2022,19303,2
4483,15300,2
1171,4180,2
4489,20992,4
4490,3966,4
4491,4989,2
4497,8688,4
4499,15033,4
1225,15863,4
4508,17667,2
4510,5408,4
4512,549,4
4513,494,4
2890,9643,4
4514,9036,4
4515,5915,2
4518,8709,4
4521,17338,4
4532,12725,4
4549,18405,4
4550,9745,2
4552,1182,4
4554,14809,4
4560,4206,2
4571,1682,4
2075,9666,4
4575,8923,4
4576,1711,4
4577,4202,4
4578,1575,4
4591,11703,2
4617,12913,4
4624,20045,4
4633,18985,4
4640,3492,2
2085,3242,2
4642,11130,4
3151,21941,2
4654,414,2
4658,2787,2
4660,7129,4
4661,3214,4
572,2008,4
4668,12217,4
4673,6901,4
4676,11497,4
4687,15394,4
4691,21512,2
4697,11623,4
4702,14714,4
519,15743,10
1479,1911,10
502,3024,10
3965,4856,8
3077,1169,8
515,11602,10
4713,5999,10
1529,17649,10
4715,16887,10
514,20183,10
2005,19179,10
3122,20945,10
4718,9959,10
692,5820,10
4719,5779,10
3082,10764,8
4720,2351,10
1582,17710,8
4722,16082,8
4723,22475,10
4724,6318,8
1000,11892,10
528,17498,10
526,6106,10
4725,16850,10
503,2731,10
4726,5673,10
536,2498,8
516,18907,10
4030,18635,10
1517,19414,8
4727,928,10
1497,3509,10
4728,15857,8
1610,4642,10
3196,12334,10
524,8592,10
1498,6712,10
3093,5690,10
3955,5146,10
4729,4684,8
1655,21664,10
4000,5396,10
4730,1106,10
3962,11517,8
1496,13631,8
4732,21076,10
539,2466,8
688,13783,10
1669,7088,10
27,2133,10
1587,21917,10
505,9206,10
4734,6074,8
504,7404,10
4735,18047,10
1770,2637,8
1495,2382,8
3982,13742,8
4736,9665,8
3069,10798,8
1516,11972,8
554,16674,10
2192,2212,10
4737,14147,8
3307,12103,10
4184,13467,8
3065,5201,10
549,7236,8
4093,17558,8
3988,17780,8
4740,932,10
3075,3966,8
1600,22284,8
604,9638,10
4741,5427,8
4742,17613,10
813,19503,8
1665,9204,10
3103,13320,8
4154,16103,10
1484,20020,10
4743,2212,8
2410,15060,10
4744,434,10
1824,20209,10
11,14089,8
1502,6446,10
318,17523,10
4746,12516,10
655,2336,10
1731,5476,8
1606,17031,10
4747,15653,10
2172,11317,10
1614,20607,8
4748,21212,10
901,6721,8
1593,6089,8
4750,12905,8
2540,2882,8
613,481,10
4751,983,10
4012,18479,8
4752,394,10
545,2653,10
4753,19891,10
3291,17951,8
4754,3469,10
1555,9205,8
3135,5108,10
1656,19755,8
4755,21052,8
4115,7627,8
724,14899,10
4757,20519,10
3942,14439,8
4758,6015,8
3363,1348,10
4759,19765,8
18,19076,10
1564,5505,10
1603,10491,8
4105,18806,10
4760,20552,8
4761,11160,8
4762,20407,10
1682,6218,10
4763,6675,10
1499,22556,8
4764,4605,10
3963,2918,8
4142,9417,8
2220,12485,8
3972,13446,10
4767,5233,10
610,17144,10
4768,11945,10
2234,20689,8
3098,17945,10
4770,2643,8
4217,5228,10
1535,18049,10
1762,689,8
4773,10634,8
679,15259,10
1562,13812,10
4113,226,8
13,5090,8
3316,10576,10
804,1574,10
3111,12696,10
4774,14316,10
4775,8524,10
4029,4132,10
4776,15061,10
4777,14166,10
4778,11874,10
48,15378,10
4779,22255,10
4780,6905,10
3427,12012,8
1688,13126,10
574,19785,8
4784,15099,8
590,16579,10
4785,652,10
4786,1299,10
4787,22503,8
4788,15386,10
4789,1794,10
824,17342,10
3941,21979,8
4791,1674,10
4792,13224,8
4793,8641,10
1518,8608,10
4089,13128,10
4005,1845,10
4796,16486,10
789,9128,10
3021,15573,8
4798,19600,8
582,5581,8
4799,6778,8
2564,18221,10
4800,18272,8
4801,5102,10
4247,10654,8
1618,20260,8
585,5843,8
4256,15705,8
4804,1688,8
594,13993,8
588,5403,10
586,19317,10
3506,5180,8
4807,18994,10
4808,16454,10
4809,16877,8
1512,8280,8
4810,1422,8
551,18658,10
4812,10765,8
4813,22846,10
3956,11677,10
1569,20820,8
755,7960,10
3228,14581,10
1624,9105,10
3188,15682,8
961,8812,10
1633,5621,8
4814,7361,8
4815,13752,10
631,18678,8
4816,7497,10
623,12781,8
1543,14513,10
587,12239,10
4817,12392,10
517,12927,10
4819,12026,10
4820,13731,10
4821,7915,8
1637,18823,8
4823,5576,10
4035,15491,8
1577,5593,10
4827,6079,8
611,8366,8
4828,12559,8
1766,1677,10
1641,21943,8
4830,22252,10
1537,10861,10
2173,2174,8
4831,9054,10
4832,12156,8
4834,14026,8
933,6218,10
4835,1880,8
601,1039,10
4836,682,8
4838,18374,8
4839,8516,10
4840,3829,10
4841,2615,8
4842,22471,8
607,13387,10
4843,1880,8
608,12089,10
95,9808,10
4844,1665,10
4845,13192,8
614,18422,8
4846,1777,8
4847,2608,10
3525,15286,8
4848,2969,10
1667,8333,10
616,7946,10
4849,14672,8
615,15864,10
2287,2250,8
4851,2931,10
109,2344,8
4854,15437,10
4855,1731,10
1645,9764,10
4475,2613,10
4856,11576,10
4857,13351,10
1630,14029,10
4858,11383,8
1672,10573,8
4860,14148,8
4861,17574,10
625,18476,8
2384,22971,8
4863,21257,10
4864,17240,10
1525,3463,10
4865,9654,8
4866,2012,8
4867,2922,8
4868,6337,8
1552,1517,8
4869,6380,8
639,1961,10
4870,3371,10
4871,4049,8
1692,7401,10
4872,3647,8
4873,17120,10
4874,11090,8
636,10876,8
676,6188,10
641,18551,8
1542,14299,10
4875,21097,8
4876,5363,10
1694,21652,8
1703,18345,8
654,19892,10
72,733,8
4878,15874,8
1699,15298,10
1697,21939,8
525,644,10
4879,18236,10
4880,1049,10
1744,9406,10
650,14666,8
1702,3966,10
1859,7196,10
4884,2184,8
677,12237,8
570,129,10
285,17820,10
54,21196,8
658,19659,10
4887,5884,8
4888,7101,8
1715,3025,8
43,9818,10
4246,12073,8
4891,2388,10
4892,4634,8
1719,2673,8
2497,55,10
563,4786,10
4893,4662,10
678,18407,8
4894,2259,8
4895,13540,8
4896,12364,8
4897,21920,8
1648,3405,10
1889,15621,8
4899,6149,10
1737,20811,10
674,6106,10
1862,11274,10
4907,19492,8
4908,1155,8
1752,3782,8
60,20708,8
4911,1646,8
4912,6018,10
1915,1455,10
680,724,10
4913,10331,8
4138,5204,10
1751,18144,8
3419,11908,10
684,9543,8
4915,18253,8
4916,2001,10
4917,13912,8
1817,7847,8
4919,22281,8
4920,15893,10
4921,9216,10
4924,13526,8
690,1133,10
4925,17324,8
4926,1243,8
1759,13252,8
4927,21969,10
4928,16646,8
1776,13619,10
1764,3477,8
4929,5283,10
527,7653,10
4930,22585,10
1219,19487,10
711,17078,10
695,12257,8
4931,978,8
4932,5527,10
1838,5656,10
4933,1929,8
4934,305,10
4936,14148,10
1768,10578,10
4937,6753,8
1769,9626,8
1556,1753,8
786,4040,8
4938,2002,8
1819,5306,10
1818,1008,8
731,20700,8
1774,20411,8
1775,18108,8
4940,3792,8
891,18498,8
707,15001,10
3943,20625,10
4942,1059,8
4943,18007,8
4944,12228,10
4945,3023,8
4946,19242,10
4947,8359,10
734,3101,10
1673,2523,8
4948,12135,10
4949,6486,8
4951,6147,10
1833,2595,8
4953,5110,10
1787,22327,8
1796,1488,10
4954,19926,8
1790,22194,10
1874,18270,8
1533,8160,8
708,20080,8
782,2350,10
4955,12815,10
4956,17016,8
709,22627,10
2271,21088,4
2176,1574,4
551,19325,4
4006,10726,4
4960,16761,4
4961,23022,4
4962,17587,4
4963,18363,4
4966,2820,4
4968,15346,4
1866,2670,4
795,5306,4
4969,16687,4
66,9054,4
4972,6798,4
979,11182,4
829,10622,4
4973,3999,4
4974,13783,4
697,7316,4
2280,7479,4
4975,16480,4
4977,16849,4
4979,3531,4
77,14298,4
4980,12541,4
4981,13408,4
75,20401,4
4983,197,4
3309,4142,4
4984,20746,4
1016,16129,4
4985,1746,4
4986,21102,4
2615,12272,4
4987,6667,4
4988,2462,4
3489,11164,4
95,7788,4
2813,8891,4
4990,14071,4
4991,9725,4
145,14787,4
131,22494,4
147,10088,4
4993,22303,4
151,17315,4
4947,17303,4
4995,12900,2
4997,8736,4
156,9200,4
4999,21978,4
1030,10168,4
1930,2175,2
5004,4239,4
2845,13504,4
5005,13484,4
5006,8634,4
5008,8606,4
5009,3510,4
3631,14579,4
5010,2244,4
5018,7152,4
5022,22964,4
1998,22189,2
462,12445,2
5026,15444,4
5028,15266,2
5029,1973,4
2719,9084,4
5031,19553,2
175,4433,4
5034,12340,4
5036,7558,4
5037,602,4
5038,11193,2
5047,2735,4
5048,16475,4
267,19142,4
5049,14166,2
5050,22493,4
5052,1730,4
5054,19142,4
5056,13458,4
5057,9723,4
5058,7938,4
2941,13240,4
5065,16667,4
5066,20143,4
5068,15508,4
5069,16170,4
5070,22442,4
5072,7889,4
5073,2838,4
5074,17799,4
5077,14172,4
5078,1997,4
5079,4093,4
16,13617,4
1010,12180,2
5080,15792,4
5082,5093,4
5083,828,4
1081,5447,4
336,4950,4
1561,3556,4
517,15907,4
364,15868,4
5095,3906,4
4368,1390,4
5097,599,4
5098,5789,4
1178,2060,4
5103,982,4
45,14878,2
5110,6326,4
5113,17650,4
5115,13341,4
3002,8664,4
5119,13207,4
2635,1351,2
5121,9275,4
5124,9352,4
5126,10548,4
5127,17609,4
5130,18015,4
5131,20215,4
5134,11597,4
441,9264,4
5143,14910,4
5155,7139,4
5158,4607,4
3039,8287,4
482,22721,4
5159,22013,4
172,11860,4
5162,17633,4
4047,13008,4
5164,20495,4
5166,11140,4
5170,146,4
1142,13957,4
1164,22476,4
5172,12930,2
2443,13252,4
2626,10615,2
5178,8101,4
5179,13318,4
5184,22949,4
5191,8742,4
5192,6186,4
5194,4027,4
5195,8484,4
5197,16934,4
3753,23000,4
5202,22892,4
1701,9254,4
5205,5844,4
5206,17518,4
5216,20016,4
5218,122,4
2038,14506,4
5220,40,4
5223,5794,2
5225,7117,4
5226,13376,4
5227,12097,2
5229,4220,4
1180,17171,4
5232,4652,2
5237,9037,4
2647,21662,4
5239,1859,4
1636,1979,4
2326,5123,4
5241,2627,4
5242,20481,4
1188,160,4
5244,19250,4
4433,7986,2
4470,6037,4
5253,10177,4
5254,10638,4
5256,9225,2
5257,16280,4
1173,22005,4
5260,5523,4
5261,18043,2
5266,12282,4
517,4358,4
4491,21595,4
2768,2390,4
2773,22902,2
1021,1139,4
5280,4712,4
2256,1740,4
5283,21687,4
5285,18404,4
5287,14907,4
5288,21201,4
5289,1841,4
5290,14138,4
1165,8920,4
5294,6584,4
2040,17097,4
5296,19933,4
5297,2423,2
5299,16583,4
5300,8127,4
5303,8589,4
5304,15080,4
5310,20894,2
5311,18385,2
5315,15046,4
5324,9248,4
5325,2661,2
5330,14438,4
5333,2281,4
5336,22984,4
5339,18635,4
5340,21226,4
5343,21666,4
5345,835,4
5347,13568,4
5350,14850,4
5351,3015,4
5363,5717,4
5364,10903,8
3122,22201,8
